service_id,service_name_canonical,domain,axis_type,web_target_group_id,eligibility_basis,canonical_service_key,web_eligibility_status,web_target_url,url_confidence,observation_confidence,final_registered_domain,redirect_hops,mobile_candidates_live,candidate_landings,eligibility_rule,url_evidence,review_reasons,needs_human_review,eligibility_reviewer,eligibility_reviewed_at,_status,_base_sha,_shadow_lane,_created_before_p0_close,_authoritative,_real_target_outcome_used,_real_target_measurement,_requires_post_p0_reconciliation
svc_5c614fc99631ce5e,홈앤쇼핑,RETAIL,SERVICE_BRAND,wtg_5c614fc99631ce5e,[MOBILE UA] https://www.hnsmall.com/ → HTTP 200 · 최종 URL https://m.hnsmall.com/main · 리다이렉트 4회 · 페이지 제목 'HOME & SHOPPING' · 등록도메인(PSL) hnsmall.com · viewport meta 있음,home_and_shopping,ELIGIBLE_WEB,https://m.hnsmall.com/main,HIGH,HIGH,hnsmall.com,4.0,2,"join.hnsmall.com/main,m.hnsmall.com/main",E-2,[MOBILE UA] https://www.hnsmall.com/ → HTTP 200 · 최종 URL https://m.hnsmall.com/main · 리다이렉트 4회 · 페이지 제목 'HOME & SHOPPING' · 등록도메인(PSL) hnsmall.com · viewport meta 있음,MOBILE_DESKTOP_FINAL_URL_DIVERGE,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_0ee385d0c964e560,홈플러스,RETAIL,SERVICE_BRAND,wtg_0ee385d0c964e560,[MOBILE UA] https://mfront.homeplus.co.kr/ → HTTP 200 · 페이지 제목 '홈플러스 :: 당일배송 온라인 마트 장보기' · 등록도메인(PSL) homeplus.co.kr · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',homeplus,ELIGIBLE_WEB,https://mfront.homeplus.co.kr/,HIGH,HIGH,homeplus.co.kr,0.0,4,"mfront.homeplus.co.kr/,my.homeplus.co.kr/store/search_region",E-2,[MOBILE UA] https://mfront.homeplus.co.kr/ → HTTP 200 · 페이지 제목 '홈플러스 :: 당일배송 온라인 마트 장보기' · 등록도메인(PSL) homeplus.co.kr · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',,False,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_ccb9754c97fa7341,현대백화점,RETAIL,SERVICE_BRAND,wtg_ccb9754c97fa7341,[MOBILE UA] https://thehyundaiseoul.ehyundai.com/ → HTTP 200 · 페이지 제목 'THE HYUNDAI SEOUL | 더현대 서울' · 등록도메인(PSL) ehyundai.com · viewport meta 있음,hyundai_department_store,ELIGIBLE_WEB,https://thehyundaiseoul.ehyundai.com/,HIGH,HIGH,ehyundai.com,0.0,3,"hi.thehyundai.com/,thehyundaiseoul.ehyundai.com/,www.ehyundai.com/",E-2,[MOBILE UA] https://thehyundaiseoul.ehyundai.com/ → HTTP 200 · 페이지 제목 'THE HYUNDAI SEOUL | 더현대 서울' · 등록도메인(PSL) ehyundai.com · viewport meta 있음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_353f07b932464b82,현대홈쇼핑/현대Hmall,RETAIL,SERVICE_BRAND,wtg_353f07b932464b82,[MOBILE UA] https://www.hmall.com/ → HTTP 200 · 최종 URL https://www.hmall.com/md/dpl/index · 리다이렉트 1회 · 페이지 제목 '현대홈쇼핑 - 현대Hmall' · 등록도메인(PSL) hmall.com · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',hyundai_homeshopping_hmall,ELIGIBLE_WEB,https://www.hmall.com/md/dpl/index,HIGH,HIGH,hmall.com,1.0,2,www.hmall.com/md/dpl/index,E-2,[MOBILE UA] https://www.hmall.com/ → HTTP 200 · 최종 URL https://www.hmall.com/md/dpl/index · 리다이렉트 1회 · 페이지 제목 '현대홈쇼핑 - 현대Hmall' · 등록도메인(PSL) hmall.com · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',SOURCE_LABEL_IS_SLASH_PAIR,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_ccd84811932b237b,카카오T,RETAIL,SERVICE_BRAND,wtg_ccd84811932b237b,[MOBILE UA] https://www.kakaomobility.com/service-kakaot → HTTP 200 · 페이지 제목 '카카오 T | 서비스 | 카카오모빌리티' · 등록도메인(PSL) kakaomobility.com · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',kakao_t,ELIGIBLE_WEB,https://www.kakaomobility.com/service-kakaot,HIGH,HIGH,kakaomobility.com,0.0,3,"service.kakaomobility.com/launch/kakaot,www.kakaomobility.com/service-kakaot",E-2,[MOBILE UA] https://www.kakaomobility.com/service-kakaot → HTTP 200 · 페이지 제목 '카카오 T | 서비스 | 카카오모빌리티' · 등록도메인(PSL) kakaomobility.com · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',,False,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_9b353f64ce509d5a,대한항공,RETAIL,SERVICE_BRAND,wtg_9b353f64ce509d5a,모바일 UA 관측에서 어떤 후보도 응답하지 않았다.,korean_air,UNDETERMINED_URL_EVIDENCE,,LOW,LOW,,,0,,E-5,모바일 UA 관측에서 어떤 후보도 응답하지 않았다.,"NO_OBSERVATION,STATUS_UNDETERMINED_URL_EVIDENCE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_dd2cec4c1fa2beec,롯데백화점,RETAIL,SERVICE_BRAND,wtg_dd2cec4c1fa2beec,[MOBILE UA] https://m.department.lotteon.com/ → HTTP 200 · 최종 URL https://www.lotteon.com:443/p/display/main/ellotte?mall_no=2 · 리다이렉트 1회 · 페이지 제목 '롯데백화점' · 등록도메인(PSL) lotteon.com · viewport meta 있음,lotte_department_store,ELIGIBLE_WEB,https://www.lotteon.com:443/p/display/main/ellotte?mall_no=2,HIGH,HIGH,lotteon.com,1.0,3,"m.lotteshopping.com/main,www.lotteon.com/m/display/main/lotteon,www.lotteon.com/p/display/main/ellotte",E-2,[MOBILE UA] https://m.department.lotteon.com/ → HTTP 200 · 최종 URL https://www.lotteon.com:443/p/display/main/ellotte?mall_no=2 · 리다이렉트 1회 · 페이지 제목 '롯데백화점' · 등록도메인(PSL) lotteon.com · viewport meta 있음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_ef06dc942ef3ccc9,롯데하이마트,RETAIL,SERVICE_BRAND,wtg_ef06dc942ef3ccc9,[MOBILE UA] https://www.e-himart.co.kr/ → HTTP 200 · 페이지 제목 '롯데하이마트 온라인쇼핑몰' · 등록도메인(PSL) e-himart.co.kr · viewport meta 없음,lotte_himart,ELIGIBLE_WEB,https://www.e-himart.co.kr/,HIGH,HIGH,e-himart.co.kr,0.0,2,www.e-himart.co.kr/,E-2,[MOBILE UA] https://www.e-himart.co.kr/ → HTTP 200 · 페이지 제목 '롯데하이마트 온라인쇼핑몰' · 등록도메인(PSL) e-himart.co.kr · viewport meta 없음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_888d37f34b5d3aaa,롯데홈쇼핑,RETAIL,SERVICE_BRAND,wtg_888d37f34b5d3aaa,[MOBILE UA] https://www.lottehomeshopping.com/user/main/index.lotte → HTTP 200 · 페이지 제목 'LOTTE Homeshopping' · 등록도메인(PSL) lottehomeshopping.com · viewport meta 없음,lotte_homeshopping,ELIGIBLE_WEB,https://www.lottehomeshopping.com/user/main/index.lotte,HIGH,HIGH,lottehomeshopping.com,0.0,2,"www.lottehomeshopping.com/user/main/index.lotte,www.lotteimall.com/",E-2,[MOBILE UA] https://www.lottehomeshopping.com/user/main/index.lotte → HTTP 200 · 페이지 제목 'LOTTE Homeshopping' · 등록도메인(PSL) lottehomeshopping.com · viewport meta 없음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_88cb7f1e54f26500,롯데마트,RETAIL,SERVICE_BRAND,wtg_88cb7f1e54f26500,[MOBILE UA] https://lottemartzetta.com/ → HTTP 200 · 페이지 제목 '롯데마트 제타ㅣ온라인 신선 장보기 몰' · 등록도메인(PSL) lottemartzetta.com · viewport meta 있음,lotte_mart,ELIGIBLE_WEB,https://lottemartzetta.com/,HIGH,HIGH,lottemartzetta.com,0.0,3,"lottemartzetta.com/,www.lotteon.com/p/display/main/lottemart",E-2,[MOBILE UA] https://lottemartzetta.com/ → HTTP 200 · 페이지 제목 '롯데마트 제타ㅣ온라인 신선 장보기 몰' · 등록도메인(PSL) lottemartzetta.com · viewport meta 있음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_e7bb158c1c8d9fe7,마켓컬리,RETAIL,SERVICE_BRAND,wtg_e7bb158c1c8d9fe7,[MOBILE UA] https://www.kurly.com/ → HTTP 200 · 최종 URL https://www.kurly.com/main · 리다이렉트 1회 · 페이지 제목 '컬리 - 마켓컬리/뷰티컬리' · 등록도메인(PSL) kurly.com · viewport meta 있음 · 앱스토어 신호 'apps.apple.com',market_kurly,ELIGIBLE_WEB,https://www.kurly.com/main,HIGH,HIGH,kurly.com,1.0,1,www.kurly.com/main,E-2,[MOBILE UA] https://www.kurly.com/ → HTTP 200 · 최종 URL https://www.kurly.com/main · 리다이렉트 1회 · 페이지 제목 '컬리 - 마켓컬리/뷰티컬리' · 등록도메인(PSL) kurly.com · viewport meta 있음 · 앱스토어 신호 'apps.apple.com',,False,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_ea031f85e857140e,메가커피,RETAIL,SERVICE_BRAND,wtg_ea031f85e857140e,[MOBILE UA] https://www.megacoffee.co.kr/ → HTTP 200 · 최종 URL https://m.megacoffee.co.kr/ · 리다이렉트 2회 · 페이지 제목 '메가커피 공식 쇼핑몰' · 등록도메인(PSL) megacoffee.co.kr · viewport meta 있음,mega_coffee,ELIGIBLE_WEB,https://m.megacoffee.co.kr/,HIGH,HIGH,megacoffee.co.kr,2.0,2,"m.megacoffee.co.kr/,www.mega-mgccoffee.com/",E-2,[MOBILE UA] https://www.megacoffee.co.kr/ → HTTP 200 · 최종 URL https://m.megacoffee.co.kr/ · 리다이렉트 2회 · 페이지 제목 '메가커피 공식 쇼핑몰' · 등록도메인(PSL) megacoffee.co.kr · viewport meta 있음,"CANDIDATE_REGISTERED_DOMAIN_CONFLICT,MOBILE_DESKTOP_FINAL_URL_DIVERGE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_7ce399cd76c70efa,네이버/네이버페이,RETAIL,SERVICE_BRAND,wtg_6d5510a695d0a614,"slash pair entity 의 후보 랜딩이 ['home.pay.naver.com/', 'm.naver.com/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.",naver_naverpay,UNDETERMINED_URL_EVIDENCE,,LOW,LOW,,,2,"home.pay.naver.com/,m.naver.com/",E-5,"slash pair entity 의 후보 랜딩이 ['home.pay.naver.com/', 'm.naver.com/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.","CANDIDATE_REGISTERED_DOMAIN_CONFLICT,SOURCE_LABEL_IS_SLASH_PAIR,STATUS_UNDETERMINED_URL_EVIDENCE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_7594fc1d91ec9188,NC백화점/뉴코아아울렛,RETAIL,SERVICE_BRAND,wtg_7594fc1d91ec9188,"slash pair entity 의 후보 랜딩이 ['www.elandmall.co.kr/u/store-main', 'www.elandretail.com/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.",nc_dept_newcore_outlet,UNDETERMINED_URL_EVIDENCE,,LOW,LOW,,,2,"www.elandmall.co.kr/u/store-main,www.elandretail.com/",E-5,"slash pair entity 의 후보 랜딩이 ['www.elandmall.co.kr/u/store-main', 'www.elandretail.com/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.","CANDIDATE_REGISTERED_DOMAIN_CONFLICT,SOURCE_LABEL_IS_SLASH_PAIR,STATUS_UNDETERMINED_URL_EVIDENCE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_517b8047eb5be716,농협하나로마트,RETAIL,SERVICE_BRAND,wtg_517b8047eb5be716,[MOBILE UA] https://www.nhhanaro.co.kr/ → HTTP 200 · 리다이렉트 1회 · 페이지 제목 'main' · 등록도메인(PSL) nhhanaro.co.kr · viewport meta 없음,nonghyup_hanaro_mart,ELIGIBLE_WEB,https://www.nhhanaro.co.kr/,HIGH,HIGH,nhhanaro.co.kr,1.0,2,"m.nonghyupmall.com/MC61010R/deliveryMain.nh,www.nhhanaro.co.kr/",E-2,[MOBILE UA] https://www.nhhanaro.co.kr/ → HTTP 200 · 리다이렉트 1회 · 페이지 제목 'main' · 등록도메인(PSL) nhhanaro.co.kr · viewport meta 없음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_95e22b9aff7196b3,NS홈쇼핑,RETAIL,SERVICE_BRAND,wtg_95e22b9aff7196b3,[MOBILE UA] https://www.nsmall.com/ → HTTP 200 · 페이지 제목 'NS홈쇼핑 - 건강한 아이디어' · 등록도메인(PSL) nsmall.com · viewport meta 있음,ns_homeshopping,ELIGIBLE_WEB,https://www.nsmall.com/,HIGH,HIGH,nsmall.com,0.0,2,www.nsmall.com/,E-2,[MOBILE UA] https://www.nsmall.com/ → HTTP 200 · 페이지 제목 'NS홈쇼핑 - 건강한 아이디어' · 등록도메인(PSL) nsmall.com · viewport meta 있음,,False,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_8d71ef6dc3fca6b0,파리바게뜨/파리크라상,RETAIL,SERVICE_BRAND,wtg_8d71ef6dc3fca6b0,"slash pair entity 의 후보 랜딩이 ['m.pariscroissant.co.kr/product/list.html', 'spc.co.kr/relocation', 'www.paris.co.kr/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.",paris_baguette_pariscroissant,UNDETERMINED_URL_EVIDENCE,,LOW,LOW,,,4,"m.pariscroissant.co.kr/product/list.html,spc.co.kr/relocation,www.paris.co.kr/",E-5,"slash pair entity 의 후보 랜딩이 ['m.pariscroissant.co.kr/product/list.html', 'spc.co.kr/relocation', 'www.paris.co.kr/'] 로 갈린다. 두 브랜드 중 어느 쪽을 이 measurement entity 의 랜딩이라 할 근거가 없다. 확정하지 않는다.","CANDIDATE_REGISTERED_DOMAIN_CONFLICT,SOURCE_LABEL_IS_SLASH_PAIR,STATUS_UNDETERMINED_URL_EVIDENCE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_8195b68ac17e42a3,세븐일레븐,RETAIL,SERVICE_BRAND,wtg_8195b68ac17e42a3,[MOBILE UA] https://www.7-eleven.co.kr/ → HTTP 200 · 최종 URL https://m.7-eleven.co.kr · 리다이렉트 1회 · 페이지 제목 '세븐일레븐.' · 등록도메인(PSL) 7-eleven.co.kr · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',seven_eleven,ELIGIBLE_WEB,https://m.7-eleven.co.kr,HIGH,HIGH,7-eleven.co.kr,1.0,2,"m.7-eleven.co.kr/,www.lotte.co.kr/business/compDetail.do",E-2,[MOBILE UA] https://www.7-eleven.co.kr/ → HTTP 200 · 최종 URL https://m.7-eleven.co.kr · 리다이렉트 1회 · 페이지 제목 '세븐일레븐.' · 등록도메인(PSL) 7-eleven.co.kr · viewport meta 있음 · 앱스토어 신호 'play.google.com/store/apps',"CANDIDATE_REGISTERED_DOMAIN_CONFLICT,MOBILE_DESKTOP_FINAL_URL_DIVERGE",True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_fdce1294fac3dfdb,신세계백화점,RETAIL,SERVICE_BRAND,wtg_fdce1294fac3dfdb,[MOBILE UA] https://www.shinsegae.com/index.do → HTTP 200 · 페이지 제목 '신세계백화점' · 등록도메인(PSL) shinsegae.com · viewport meta 있음,shinsegae_department_store,ELIGIBLE_WEB,https://www.shinsegae.com/index.do,HIGH,HIGH,shinsegae.com,0.0,3,"m-shinsegaemall.ssg.com/,www.shinsegae.com/index.do,www.shinsegae.com/store/main.do",E-2,[MOBILE UA] https://www.shinsegae.com/index.do → HTTP 200 · 페이지 제목 '신세계백화점' · 등록도메인(PSL) shinsegae.com · viewport meta 있음,CANDIDATE_REGISTERED_DOMAIN_CONFLICT,True,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
svc_0f3bdb2bd0bb891e,탑마트,RETAIL,SERVICE_BRAND,wtg_0f3bdb2bd0bb891e,[MOBILE UA] https://www.seowon.com/ → HTTP 200 · 페이지 제목 '서원유통' · 등록도메인(PSL) seowon.com · viewport meta 있음,top_mart,ELIGIBLE_WEB,https://www.seowon.com/,HIGH,HIGH,seowon.com,0.0,2,"www.seowon.com/,www.seowon.com/shopping/storeList",E-2,[MOBILE UA] https://www.seowon.com/ → HTTP 200 · 페이지 제목 '서원유통' · 등록도메인(PSL) seowon.com · viewport meta 있음,,False,LANE_B shadow executor / 모바일·데스크톱 2 posture 관측 후 규칙 판정,2026-08-26,SHADOW_PREPARATORY,d5f1da5652953542d5c8be377026cc3293f2075a,LANE_B,True,False,False,False,True
